"","J(cost function)","0","1","2","3"
"5876",1.39206315725547,2.97061336096279,13.532605661452,9.35108880887098,-0.117962860864042
"5877",1.39206315725547,2.97061336099912,13.5326056614512,9.35108880895966,-0.11796286115131
"5878",1.39206315725547,2.97061336103534,13.5326056614503,9.35108880904808,-0.117962861437736
"5879",1.39206315725547,2.97061336107146,13.5326056614495,9.35108880913624,-0.117962861723324
"5880",1.39206315725547,2.97061336110748,13.5326056614486,9.35108880922414,-0.117962862008075
"5881",1.39206315725547,2.97061336114338,13.5326056614478,9.35108880931178,-0.117962862291991
"5882",1.39206315725547,2.97061336117919,13.5326056614469,9.35108880939916,-0.117962862575076
"5883",1.39206315725547,2.97061336121488,13.5326056614461,9.35108880948629,-0.117962862857332
"5884",1.39206315725547,2.97061336125048,13.5326056614453,9.35108880957317,-0.117962863138761
"5885",1.39206315725547,2.97061336128597,13.5326056614444,9.35108880965979,-0.117962863419366
"5886",1.39206315725547,2.97061336132135,13.5326056614436,9.35108880974616,-0.117962863699148
"5887",1.39206315725547,2.97061336135663,13.5326056614428,9.35108880983227,-0.117962863978111
"5888",1.39206315725547,2.97061336139181,13.532605661442,9.35108880991813,-0.117962864256257
"5889",1.39206315725547,2.97061336142689,13.5326056614411,9.35108881000374,-0.117962864533588
"5890",1.39206315725547,2.97061336146186,13.5326056614403,9.3510888100891,-0.117962864810107
"5891",1.39206315725547,2.97061336149673,13.5326056614395,9.35108881017421,-0.117962865085815
"5892",1.39206315725547,2.97061336153149,13.5326056614387,9.35108881025907,-0.117962865360716
"5893",1.39206315725547,2.97061336156616,13.5326056614379,9.35108881034368,-0.117962865634812
"5894",1.39206315725547,2.97061336160072,13.532605661437,9.35108881042804,-0.117962865908105
"5895",1.39206315725547,2.97061336163519,13.5326056614362,9.35108881051216,-0.117962866180597
"5896",1.39206315725547,2.97061336166955,13.5326056614354,9.35108881059603,-0.117962866452291
"5897",1.39206315725547,2.97061336170381,13.5326056614346,9.35108881067965,-0.117962866723189
"5898",1.39206315725547,2.97061336173797,13.5326056614338,9.35108881076303,-0.117962866993294
"5899",1.39206315725547,2.97061336177203,13.532605661433,9.35108881084616,-0.117962867262607
"5900",1.39206315725547,2.97061336180599,13.5326056614322,9.35108881092906,-0.117962867531131
"5901",1.39206315725547,2.97061336183986,13.5326056614314,9.3510888110117,-0.117962867798869
"5902",1.39206315725547,2.97061336187362,13.5326056614306,9.35108881109411,-0.117962868065823
"5903",1.39206315725547,2.97061336190728,13.5326056614299,9.35108881117628,-0.117962868331994
"5904",1.39206315725547,2.97061336194085,13.5326056614291,9.3510888112582,-0.117962868597386
"5905",1.39206315725547,2.97061336197431,13.5326056614283,9.35108881133988,-0.117962868862
"5906",1.39206315725547,2.97061336200768,13.5326056614275,9.35108881142133,-0.11796286912584
"5907",1.39206315725547,2.97061336204095,13.5326056614267,9.35108881150254,-0.117962869388906
"5908",1.39206315725547,2.97061336207413,13.5326056614259,9.3510888115835,-0.117962869651202
"5909",1.39206315725547,2.9706133621072,13.5326056614252,9.35108881166424,-0.117962869912729
"5910",1.39206315725547,2.97061336214018,13.5326056614244,9.35108881174473,-0.11796287017349
"5911",1.39206315725547,2.97061336217306,13.5326056614236,9.35108881182499,-0.117962870433488
"5912",1.39206315725547,2.97061336220585,13.5326056614229,9.35108881190501,-0.117962870692723
"5913",1.39206315725547,2.97061336223854,13.5326056614221,9.3510888119848,-0.1179628709512
"5914",1.39206315725547,2.97061336227113,13.5326056614213,9.35108881206436,-0.117962871208919
"5915",1.39206315725547,2.97061336230363,13.5326056614206,9.35108881214368,-0.117962871465883
"5916",1.39206315725547,2.97061336233604,13.5326056614198,9.35108881222277,-0.117962871722095
"5917",1.39206315725547,2.97061336236835,13.532605661419,9.35108881230163,-0.117962871977556
"5918",1.39206315725547,2.97061336240056,13.5326056614183,9.35108881238025,-0.117962872232268
"5919",1.39206315725547,2.97061336243268,13.5326056614175,9.35108881245865,-0.117962872486235
"5920",1.39206315725547,2.97061336246471,13.5326056614168,9.35108881253682,-0.117962872739457
"5921",1.39206315725547,2.97061336249664,13.532605661416,9.35108881261476,-0.117962872991938
"5922",1.39206315725547,2.97061336252848,13.5326056614153,9.35108881269247,-0.117962873243679
"5923",1.39206315725547,2.97061336256022,13.5326056614145,9.35108881276995,-0.117962873494683
"5924",1.39206315725547,2.97061336259188,13.5326056614138,9.35108881284721,-0.117962873744951
"5925",1.39206315725547,2.97061336262344,13.5326056614131,9.35108881292424,-0.117962873994487
"5926",1.39206315725547,2.9706133626549,13.5326056614123,9.35108881300104,-0.117962874243291
"5927",1.39206315725547,2.97061336268628,13.5326056614116,9.35108881307762,-0.117962874491367
"5928",1.39206315725547,2.97061336271756,13.5326056614108,9.35108881315398,-0.117962874738715
"5929",1.39206315725547,2.97061336274875,13.5326056614101,9.35108881323011,-0.11796287498534
"5930",1.39206315725547,2.97061336277985,13.5326056614094,9.35108881330601,-0.117962875231242
"5931",1.39206315725547,2.97061336281086,13.5326056614087,9.3510888133817,-0.117962875476423
"5932",1.39206315725547,2.97061336284178,13.5326056614079,9.35108881345716,-0.117962875720886
"5933",1.39206315725547,2.97061336287261,13.5326056614072,9.3510888135324,-0.117962875964633
"5934",1.39206315725547,2.97061336290334,13.5326056614065,9.35108881360743,-0.117962876207667
"5935",1.39206315725547,2.97061336293399,13.5326056614058,9.35108881368223,-0.117962876449988
"5936",1.39206315725547,2.97061336296455,13.5326056614051,9.35108881375681,-0.117962876691599
"5937",1.39206315725547,2.97061336299502,13.5326056614043,9.35108881383118,-0.117962876932503
"5938",1.39206315725547,2.97061336302539,13.5326056614036,9.35108881390533,-0.117962877172701
"5939",1.39206315725547,2.97061336305568,13.5326056614029,9.35108881397926,-0.117962877412195
"5940",1.39206315725547,2.97061336308588,13.5326056614022,9.35108881405297,-0.117962877650988
"5941",1.39206315725547,2.970613363116,13.5326056614015,9.35108881412647,-0.117962877889081
"5942",1.39206315725547,2.97061336314602,13.5326056614008,9.35108881419975,-0.117962878126477
"5943",1.39206315725547,2.97061336317596,13.5326056614001,9.35108881427282,-0.117962878363177
"5944",1.39206315725547,2.97061336320581,13.5326056613994,9.35108881434567,-0.117962878599184
"5945",1.39206315725547,2.97061336323557,13.5326056613987,9.35108881441831,-0.117962878834499
"5946",1.39206315725547,2.97061336326524,13.532605661398,9.35108881449074,-0.117962879069126
"5947",1.39206315725547,2.97061336329483,13.5326056613973,9.35108881456295,-0.117962879303065
"5948",1.39206315725547,2.97061336332433,13.5326056613966,9.35108881463495,-0.117962879536318
"5949",1.39206315725547,2.97061336335374,13.5326056613959,9.35108881470675,-0.117962879768889
"5950",1.39206315725547,2.97061336338307,13.5326056613952,9.35108881477833,-0.117962880000778
"5951",1.39206315725547,2.97061336341231,13.5326056613946,9.3510888148497,-0.117962880231988
"5952",1.39206315725547,2.97061336344147,13.5326056613939,9.35108881492086,-0.11796288046252
"5953",1.39206315725547,2.97061336347054,13.5326056613932,9.35108881499182,-0.117962880692378
"5954",1.39206315725547,2.97061336349952,13.5326056613925,9.35108881506257,-0.117962880921562
"5955",1.39206315725547,2.97061336352843,13.5326056613918,9.3510888151331,-0.117962881150074
"5956",1.39206315725547,2.97061336355724,13.5326056613911,9.35108881520344,-0.117962881377917
"5957",1.39206315725547,2.97061336358597,13.5326056613905,9.35108881527356,-0.117962881605093
"5958",1.39206315725547,2.97061336361462,13.5326056613898,9.35108881534349,-0.117962881831603
"5959",1.39206315725547,2.97061336364318,13.5326056613891,9.3510888154132,-0.11796288205745
"5960",1.39206315725547,2.97061336367166,13.5326056613885,9.35108881548271,-0.117962882282635
"5961",1.39206315725547,2.97061336370006,13.5326056613878,9.35108881555202,-0.117962882507161
"5962",1.39206315725547,2.97061336372837,13.5326056613871,9.35108881562113,-0.117962882731028
"5963",1.39206315725547,2.9706133637566,13.5326056613865,9.35108881569003,-0.11796288295424
"5964",1.39206315725547,2.97061336378475,13.5326056613858,9.35108881575874,-0.117962883176798
"5965",1.39206315725547,2.97061336381282,13.5326056613852,9.35108881582724,-0.117962883398705
"5966",1.39206315725547,2.9706133638408,13.5326056613845,9.35108881589553,-0.117962883619961
"5967",1.39206315725547,2.9706133638687,13.5326056613838,9.35108881596364,-0.117962883840569
"5968",1.39206315725547,2.97061336389652,13.5326056613832,9.35108881603153,-0.11796288406053
"5969",1.39206315725547,2.97061336392426,13.5326056613825,9.35108881609924,-0.117962884279848
"5970",1.39206315725547,2.97061336395191,13.5326056613819,9.35108881616674,-0.117962884498523
"5971",1.39206315725547,2.97061336397949,13.5326056613812,9.35108881623404,-0.117962884716557
"5972",1.39206315725547,2.97061336400699,13.5326056613806,9.35108881630115,-0.117962884933953
"5973",1.39206315725547,2.9706133640344,13.53260566138,9.35108881636806,-0.117962885150712
"5974",1.39206315725547,2.97061336406173,13.5326056613793,9.35108881643478,-0.117962885366836
"5975",1.39206315725547,2.97061336408899,13.5326056613787,9.3510888165013,-0.117962885582326
"5976",1.39206315725547,2.97061336411616,13.532605661378,9.35108881656762,-0.117962885797186
"5977",1.39206315725547,2.97061336414326,13.5326056613774,9.35108881663375,-0.117962886011416
"5978",1.39206315725547,2.97061336417027,13.5326056613768,9.35108881669969,-0.117962886225019
"5979",1.39206315725547,2.97061336419721,13.5326056613761,9.35108881676543,-0.117962886437995
"5980",1.39206315725547,2.97061336422406,13.5326056613755,9.35108881683099,-0.117962886650348
"5981",1.39206315725547,2.97061336425084,13.5326056613749,9.35108881689635,-0.117962886862079
"5982",1.39206315725547,2.97061336427754,13.5326056613743,9.35108881696151,-0.11796288707319
"5983",1.39206315725547,2.97061336430416,13.5326056613736,9.35108881702649,-0.117962887283682
"5984",1.39206315725547,2.97061336433071,13.532605661373,9.35108881709128,-0.117962887493558
"5985",1.39206315725547,2.97061336435717,13.5326056613724,9.35108881715587,-0.117962887702819
"5986",1.39206315725547,2.97061336438356,13.5326056613718,9.35108881722028,-0.117962887911467
"5987",1.39206315725547,2.97061336440987,13.5326056613712,9.3510888172845,-0.117962888119503
"5988",1.39206315725547,2.97061336443611,13.5326056613705,9.35108881734853,-0.11796288832693
"5989",1.39206315725547,2.97061336446226,13.5326056613699,9.35108881741237,-0.11796288853375
"5990",1.39206315725547,2.97061336448835,13.5326056613693,9.35108881747603,-0.117962888739964
"5991",1.39206315725547,2.97061336451435,13.5326056613687,9.3510888175395,-0.117962888945574
"5992",1.39206315725547,2.97061336454028,13.5326056613681,9.35108881760278,-0.117962889150581
"5993",1.39206315725547,2.97061336456613,13.5326056613675,9.35108881766588,-0.117962889354988
"5994",1.39206315725547,2.9706133645919,13.5326056613669,9.3510888177288,-0.117962889558796
"5995",1.39206315725547,2.97061336461761,13.5326056613663,9.35108881779153,-0.117962889762007
"5996",1.39206315725547,2.97061336464323,13.5326056613657,9.35108881785407,-0.117962889964623
"5997",1.39206315725547,2.97061336466878,13.5326056613651,9.35108881791643,-0.117962890166645
"5998",1.39206315725547,2.97061336469426,13.5326056613645,9.35108881797861,-0.117962890368076
"5999",1.39206315725547,2.97061336471966,13.5326056613639,9.35108881804061,-0.117962890568916
"6000",1.39206315725547,2.97061336474498,13.5326056613633,9.35108881810243,-0.117962890769169
"6001",1.39206315725547,2.97061336477024,13.5326056613627,9.35108881816406,-0.117962890968834
"6002",1.39206315725547,2.97061336479541,13.5326056613621,9.35108881822552,-0.117962891167915
"6003",1.39206315725547,2.97061336482052,13.5326056613615,9.35108881828679,-0.117962891366412
"6004",1.39206315725547,2.97061336484555,13.5326056613609,9.35108881834788,-0.117962891564328
"6005",1.39206315725547,2.97061336487051,13.5326056613603,9.3510888184088,-0.117962891761664
"6006",1.39206315725547,2.97061336489539,13.5326056613598,9.35108881846954,-0.117962891958422
"6007",1.39206315725547,2.97061336492021,13.5326056613592,9.3510888185301,-0.117962892154604
"6008",1.39206315725547,2.97061336494494,13.5326056613586,9.35108881859048,-0.117962892350211
"6009",1.39206315725547,2.97061336496961,13.532605661358,9.35108881865069,-0.117962892545245
"6010",1.39206315725547,2.97061336499421,13.5326056613574,9.35108881871071,-0.117962892739707
"6011",1.39206315725547,2.97061336501873,13.5326056613569,9.35108881877057,-0.1179628929336
"6012",1.39206315725547,2.97061336504318,13.5326056613563,9.35108881883025,-0.117962893126925
"6013",1.39206315725547,2.97061336506756,13.5326056613557,9.35108881888975,-0.117962893319684
"6014",1.39206315725547,2.97061336509187,13.5326056613551,9.35108881894908,-0.117962893511878
"6015",1.39206315725547,2.9706133651161,13.5326056613546,9.35108881900823,-0.117962893703509
"6016",1.39206315725547,2.97061336514027,13.532605661354,9.35108881906721,-0.117962893894579
"6017",1.39206315725547,2.97061336516436,13.5326056613534,9.35108881912602,-0.117962894085089
"6018",1.39206315725547,2.97061336518839,13.5326056613529,9.35108881918466,-0.117962894275041
"6019",1.39206315725547,2.97061336521234,13.5326056613523,9.35108881924312,-0.117962894464437
"6020",1.39206315725547,2.97061336523622,13.5326056613518,9.35108881930142,-0.117962894653277
"6021",1.39206315725547,2.97061336526004,13.5326056613512,9.35108881935954,-0.117962894841565
"6022",1.39206315725547,2.97061336528378,13.5326056613506,9.35108881941749,-0.117962895029301
"6023",1.39206315725547,2.97061336530745,13.5326056613501,9.35108881947527,-0.117962895216487
"6024",1.39206315725547,2.97061336533106,13.5326056613495,9.35108881953289,-0.117962895403125
"6025",1.39206315725547,2.97061336535459,13.532605661349,9.35108881959033,-0.117962895589216
"6026",1.39206315725547,2.97061336537806,13.5326056613484,9.35108881964761,-0.117962895774762
"6027",1.39206315725547,2.97061336540146,13.5326056613479,9.35108881970472,-0.117962895959764
"6028",1.39206315725547,2.97061336542479,13.5326056613473,9.35108881976166,-0.117962896144224
"6029",1.39206315725547,2.97061336544805,13.5326056613468,9.35108881981843,-0.117962896328144
"6030",1.39206315725547,2.97061336547124,13.5326056613463,9.35108881987504,-0.117962896511526
"6031",1.39206315725547,2.97061336549437,13.5326056613457,9.35108881993148,-0.11796289669437
"6032",1.39206315725547,2.97061336551742,13.5326056613452,9.35108881998776,-0.117962896876678
"6033",1.39206315725547,2.97061336554041,13.5326056613446,9.35108882004387,-0.117962897058453
"6034",1.39206315725547,2.97061336556334,13.5326056613441,9.35108882009982,-0.117962897239694
"6035",1.39206315725547,2.97061336558619,13.5326056613436,9.3510888201556,-0.117962897420406
"6036",1.39206315725547,2.97061336560898,13.532605661343,9.35108882021122,-0.117962897600587
"6037",1.39206315725547,2.9706133656317,13.5326056613425,9.35108882026668,-0.117962897780241
"6038",1.39206315725547,2.97061336565436,13.532605661342,9.35108882032198,-0.117962897959369
"6039",1.39206315725547,2.97061336567694,13.5326056613414,9.35108882037711,-0.117962898137972
"6040",1.39206315725547,2.97061336569947,13.5326056613409,9.35108882043208,-0.117962898316051
"6041",1.39206315725547,2.97061336572192,13.5326056613404,9.35108882048689,-0.117962898493609
"6042",1.39206315725547,2.97061336574431,13.5326056613398,9.35108882054154,-0.117962898670647
"6043",1.39206315725547,2.97061336576664,13.5326056613393,9.35108882059603,-0.117962898847166
"6044",1.39206315725547,2.9706133657889,13.5326056613388,9.35108882065036,-0.117962899023169
"6045",1.39206315725547,2.97061336581109,13.5326056613383,9.35108882070453,-0.117962899198655
"6046",1.39206315725547,2.97061336583322,13.5326056613378,9.35108882075854,-0.117962899373628
"6047",1.39206315725547,2.97061336585529,13.5326056613372,9.3510888208124,-0.117962899548088
"6048",1.39206315725547,2.97061336587729,13.5326056613367,9.35108882086609,-0.117962899722037
"6049",1.39206315725547,2.97061336589922,13.5326056613362,9.35108882091963,-0.117962899895476
"6050",1.39206315725547,2.97061336592109,13.5326056613357,9.35108882097302,-0.117962900068407
"6051",1.39206315725547,2.9706133659429,13.5326056613352,9.35108882102624,-0.117962900240832
"6052",1.39206315725547,2.97061336596464,13.5326056613347,9.35108882107931,-0.117962900412752
"6053",1.39206315725547,2.97061336598632,13.5326056613342,9.35108882113223,-0.117962900584168
"6054",1.39206315725547,2.97061336600794,13.5326056613337,9.35108882118499,-0.117962900755082
"6055",1.39206315725547,2.97061336602949,13.5326056613332,9.35108882123759,-0.117962900925495
"6056",1.39206315725547,2.97061336605098,13.5326056613326,9.35108882129004,-0.117962901095409
"6057",1.39206315725547,2.97061336607241,13.5326056613321,9.35108882134234,-0.117962901264825
"6058",1.39206315725547,2.97061336609377,13.5326056613316,9.35108882139449,-0.117962901433745
"6059",1.39206315725547,2.97061336611507,13.5326056613311,9.35108882144648,-0.117962901602171
"6060",1.39206315725547,2.97061336613631,13.5326056613306,9.35108882149832,-0.117962901770102
"6061",1.39206315725547,2.97061336615749,13.5326056613302,9.35108882155,-0.117962901937542
"6062",1.39206315725547,2.9706133661786,13.5326056613297,9.35108882160154,-0.117962902104492
"6063",1.39206315725547,2.97061336619966,13.5326056613292,9.35108882165292,-0.117962902270952
"6064",1.39206315725547,2.97061336622065,13.5326056613287,9.35108882170416,-0.117962902436925
"6065",1.39206315725547,2.97061336624158,13.5326056613282,9.35108882175524,-0.117962902602411
"6066",1.39206315725547,2.97061336626244,13.5326056613277,9.35108882180618,-0.117962902767413
"6067",1.39206315725547,2.97061336628325,13.5326056613272,9.35108882185696,-0.117962902931932
"6068",1.39206315725547,2.970613366304,13.5326056613267,9.3510888219076,-0.117962903095968
"6069",1.39206315725547,2.97061336632468,13.5326056613262,9.35108882195809,-0.117962903259524
"6070",1.39206315725547,2.97061336634531,13.5326056613257,9.35108882200843,-0.117962903422601
"6071",1.39206315725547,2.97061336636587,13.5326056613253,9.35108882205862,-0.1179629035852
"6072",1.39206315725547,2.97061336638638,13.5326056613248,9.35108882210867,-0.117962903747323
"6073",1.39206315725547,2.97061336640682,13.5326056613243,9.35108882215857,-0.117962903908971
"6074",1.39206315725547,2.9706133664272,13.5326056613238,9.35108882220832,-0.117962904070145
"6075",1.39206315725547,2.97061336644753,13.5326056613233,9.35108882225793,-0.117962904230848
"6076",1.39206315725547,2.97061336646779,13.5326056613229,9.35108882230739,-0.117962904391079
"6077",1.39206315725547,2.970613366488,13.5326056613224,9.35108882235671,-0.117962904550841
"6078",1.39206315725547,2.97061336650815,13.5326056613219,9.35108882240588,-0.117962904710135
"6079",1.39206315725547,2.97061336652823,13.5326056613215,9.35108882245491,-0.117962904868963
"6080",1.39206315725547,2.97061336654826,13.532605661321,9.35108882250379,-0.117962905027325
"6081",1.39206315725547,2.97061336656823,13.5326056613205,9.35108882255254,-0.117962905185224
"6082",1.39206315725547,2.97061336658814,13.53260566132,9.35108882260113,-0.117962905342659
"6083",1.39206315725547,2.970613366608,13.5326056613196,9.35108882264959,-0.117962905499634
"6084",1.39206315725547,2.97061336662779,13.5326056613191,9.35108882269791,-0.117962905656149
"6085",1.39206315725547,2.97061336664753,13.5326056613187,9.35108882274608,-0.117962905812205
"6086",1.39206315725547,2.97061336666721,13.5326056613182,9.35108882279411,-0.117962905967804
"6087",1.39206315725547,2.97061336668683,13.5326056613177,9.351088822842,-0.117962906122948
"6088",1.39206315725547,2.97061336670639,13.5326056613173,9.35108882288975,-0.117962906277637
"6089",1.39206315725547,2.9706133667259,13.5326056613168,9.35108882293737,-0.117962906431873
"6090",1.39206315725547,2.97061336674535,13.5326056613164,9.35108882298484,-0.117962906585657
"6091",1.39206315725547,2.97061336676474,13.5326056613159,9.35108882303217,-0.11796290673899
"6092",1.39206315725547,2.97061336678408,13.5326056613155,9.35108882307936,-0.117962906891874
"6093",1.39206315725547,2.97061336680336,13.532605661315,9.35108882312642,-0.117962907044311
"6094",1.39206315725547,2.97061336682258,13.5326056613145,9.35108882317334,-0.117962907196301
"6095",1.39206315725547,2.97061336684175,13.5326056613141,9.35108882322012,-0.117962907347845
"6096",1.39206315725547,2.97061336686086,13.5326056613137,9.35108882326676,-0.117962907498946
"6097",1.39206315725547,2.97061336687991,13.5326056613132,9.35108882331327,-0.117962907649604
"6098",1.39206315725547,2.97061336689891,13.5326056613128,9.35108882335964,-0.117962907799821
"6099",1.39206315725547,2.97061336691785,13.5326056613123,9.35108882340587,-0.117962907949598
"6100",1.39206315725547,2.97061336693674,13.5326056613119,9.35108882345197,-0.117962908098936
"6101",1.39206315725547,2.97061336695557,13.5326056613114,9.35108882349794,-0.117962908247836
"6102",1.39206315725547,2.97061336697435,13.532605661311,9.35108882354377,-0.117962908396301
"6103",1.39206315725547,2.97061336699307,13.5326056613105,9.35108882358946,-0.11796290854433
"6104",1.39206315725547,2.97061336701174,13.5326056613101,9.35108882363502,-0.117962908691926
"6105",1.39206315725547,2.97061336703035,13.5326056613097,9.35108882368045,-0.117962908839089
"6106",1.39206315725547,2.97061336704891,13.5326056613092,9.35108882372575,-0.117962908985822
"6107",1.39206315725547,2.97061336706741,13.5326056613088,9.35108882377091,-0.117962909132124
"6108",1.39206315725547,2.97061336708586,13.5326056613084,9.35108882381594,-0.117962909277998
"6109",1.39206315725547,2.97061336710425,13.5326056613079,9.35108882386084,-0.117962909423445
"6110",1.39206315725547,2.9706133671226,13.5326056613075,9.3510888239056,-0.117962909568466
"6111",1.39206315725547,2.97061336714088,13.5326056613071,9.35108882395024,-0.117962909713062
"6112",1.39206315725547,2.97061336715912,13.5326056613067,9.35108882399475,-0.117962909857234
"6113",1.39206315725547,2.9706133671773,13.5326056613062,9.35108882403912,-0.117962910000984
"6114",1.39206315725547,2.97061336719542,13.5326056613058,9.35108882408336,-0.117962910144312
"6115",1.39206315725547,2.9706133672135,13.5326056613054,9.35108882412748,-0.117962910287221
"6116",1.39206315725547,2.97061336723152,13.532605661305,9.35108882417146,-0.117962910429712
"6117",1.39206315725547,2.97061336724949,13.5326056613045,9.35108882421532,-0.117962910571785
"6118",1.39206315725547,2.9706133672674,13.5326056613041,9.35108882425905,-0.117962910713441
"6119",1.39206315725547,2.97061336728527,13.5326056613037,9.35108882430265,-0.117962910854683
"6120",1.39206315725547,2.97061336730308,13.5326056613033,9.35108882434612,-0.117962910995511
"6121",1.39206315725547,2.97061336732084,13.5326056613029,9.35108882438947,-0.117962911135927
"6122",1.39206315725547,2.97061336733854,13.5326056613024,9.35108882443269,-0.117962911275931
"6123",1.39206315725547,2.9706133673562,13.532605661302,9.35108882447578,-0.117962911415525
"6124",1.39206315725547,2.9706133673738,13.5326056613016,9.35108882451874,-0.11796291155471
"6125",1.39206315725547,2.97061336739135,13.5326056613012,9.35108882456158,-0.117962911693487
"6126",1.39206315725547,2.97061336740885,13.5326056613008,9.35108882460429,-0.117962911831858
"6127",1.39206315725547,2.9706133674263,13.5326056613004,9.35108882464688,-0.117962911969824
"6128",1.39206315725547,2.9706133674437,13.5326056613,9.35108882468935,-0.117962912107385
"6129",1.39206315725547,2.97061336746105,13.5326056612996,9.35108882473169,-0.117962912244544
"6130",1.39206315725547,2.97061336747834,13.5326056612992,9.3510888247739,-0.1179629123813
"6131",1.39206315725547,2.97061336749559,13.5326056612988,9.35108882481599,-0.117962912517656
"6132",1.39206315725547,2.97061336751278,13.5326056612984,9.35108882485796,-0.117962912653613
"6133",1.39206315725547,2.97061336752993,13.532605661298,9.35108882489981,-0.117962912789171
"6134",1.39206315725547,2.97061336754702,13.5326056612976,9.35108882494153,-0.117962912924332
"6135",1.39206315725547,2.97061336756407,13.5326056612972,9.35108882498313,-0.117962913059098
"6136",1.39206315725547,2.97061336758106,13.5326056612968,9.35108882502461,-0.117962913193468
"6137",1.39206315725547,2.97061336759801,13.5326056612964,9.35108882506597,-0.117962913327445
"6138",1.39206315725547,2.9706133676149,13.532605661296,9.3510888251072,-0.11796291346103
"6139",1.39206315725547,2.97061336763175,13.5326056612956,9.35108882514832,-0.117962913594223
"6140",1.39206315725547,2.97061336764854,13.5326056612952,9.35108882518931,-0.117962913727026
"6141",1.39206315725547,2.97061336766529,13.5326056612948,9.35108882523019,-0.11796291385944
"6142",1.39206315725547,2.97061336768199,13.5326056612944,9.35108882527095,-0.117962913991466
"6143",1.39206315725547,2.97061336769863,13.532605661294,9.35108882531158,-0.117962914123105
"6144",1.39206315725547,2.97061336771523,13.5326056612936,9.3510888253521,-0.117962914254359
"6145",1.39206315725547,2.97061336773179,13.5326056612932,9.3510888253925,-0.117962914385228
"6146",1.39206315725547,2.97061336774829,13.5326056612928,9.35108882543278,-0.117962914515714
"6147",1.39206315725547,2.97061336776474,13.5326056612924,9.35108882547294,-0.117962914645817
"6148",1.39206315725547,2.97061336778115,13.5326056612921,9.35108882551298,-0.11796291477554
"6149",1.39206315725547,2.97061336779751,13.5326056612917,9.35108882555291,-0.117962914904882
"6150",1.39206315725547,2.97061336781382,13.5326056612913,9.35108882559272,-0.117962915033846
"6151",1.39206315725547,2.97061336783008,13.5326056612909,9.35108882563241,-0.117962915162431
"6152",1.39206315725547,2.9706133678463,13.5326056612905,9.35108882567199,-0.117962915290641
"6153",1.39206315725547,2.97061336786246,13.5326056612902,9.35108882571145,-0.117962915418474
"6154",1.39206315725547,2.97061336787858,13.5326056612898,9.3510888257508,-0.117962915545933
"6155",1.39206315725547,2.97061336789466,13.5326056612894,9.35108882579003,-0.117962915673019
"6156",1.39206315725547,2.97061336791068,13.532605661289,9.35108882582914,-0.117962915799732
"6157",1.39206315725547,2.97061336792666,13.5326056612886,9.35108882586814,-0.117962915926075
"6158",1.39206315725547,2.97061336794259,13.5326056612883,9.35108882590703,-0.117962916052047
"6159",1.39206315725547,2.97061336795848,13.5326056612879,9.3510888259458,-0.11796291617765
"6160",1.39206315725547,2.97061336797432,13.5326056612875,9.35108882598446,-0.117962916302885
"6161",1.39206315725547,2.97061336799011,13.5326056612872,9.35108882602301,-0.117962916427754
"6162",1.39206315725547,2.97061336800586,13.5326056612868,9.35108882606144,-0.117962916552256
"6163",1.39206315725547,2.97061336802156,13.5326056612864,9.35108882609976,-0.117962916676394
"6164",1.39206315725547,2.97061336803721,13.5326056612861,9.35108882613797,-0.117962916800168
"6165",1.39206315725547,2.97061336805282,13.5326056612857,9.35108882617606,-0.11796291692358
"6166",1.39206315725547,2.97061336806838,13.5326056612853,9.35108882621405,-0.11796291704663
"6167",1.39206315725547,2.9706133680839,13.532605661285,9.35108882625192,-0.117962917169319
"6168",1.39206315725547,2.97061336809937,13.5326056612846,9.35108882628968,-0.11796291729165
"6169",1.39206315725547,2.9706133681148,13.5326056612842,9.35108882632733,-0.117962917413622
"6170",1.39206315725547,2.97061336813018,13.5326056612839,9.35108882636488,-0.117962917535236
"6171",1.39206315725547,2.97061336814551,13.5326056612835,9.35108882640231,-0.117962917656495
"6172",1.39206315725547,2.97061336816081,13.5326056612832,9.35108882643963,-0.117962917777398
"6173",1.39206315725547,2.97061336817605,13.5326056612828,9.35108882647684,-0.117962917897947
"6174",1.39206315725547,2.97061336819125,13.5326056612824,9.35108882651394,-0.117962918018142
"6175",1.39206315725547,2.97061336820641,13.5326056612821,9.35108882655094,-0.117962918137986
"6176",1.39206315725547,2.97061336822152,13.5326056612817,9.35108882658782,-0.117962918257479
"6177",1.39206315725547,2.97061336823659,13.5326056612814,9.3510888266246,-0.117962918376622
"6178",1.39206315725547,2.97061336825162,13.532605661281,9.35108882666127,-0.117962918495415
"6179",1.39206315725547,2.9706133682666,13.5326056612807,9.35108882669784,-0.117962918613861
"6180",1.39206315725547,2.97061336828153,13.5326056612803,9.35108882673429,-0.117962918731959
"6181",1.39206315725547,2.97061336829643,13.53260566128,9.35108882677064,-0.117962918849712
"6182",1.39206315725547,2.97061336831127,13.5326056612796,9.35108882680689,-0.11796291896712
"6183",1.39206315725547,2.97061336832608,13.5326056612793,9.35108882684302,-0.117962919084184
"6184",1.39206315725547,2.97061336834084,13.5326056612789,9.35108882687905,-0.117962919200905
"6185",1.39206315725547,2.97061336835556,13.5326056612786,9.35108882691498,-0.117962919317284
"6186",1.39206315725547,2.97061336837024,13.5326056612782,9.3510888269508,-0.117962919433322
